CD_EQUI;CD_LOCAL;CD_TEMA;DS_TEMA;CD_TP_EQUIPAMENTO;DS_TP_EQUIPAMENTO;CD_SUBTIPO_EQUIPAMENTO;DS_SUBTIPO_EQUIPAMENTO;CD_DEP_ADMINISTRATIVA;DS_DEP_ADMINISTRATIVA;NM_EQUI;NM_ABREV_EQUI;CD_FONTE;FONTE_FONTE;CD_RUA;NM_RUA;CD_RUANAOOFICIAL;NM_RUANAOOFICIAL;NUMERO_EQUI;COMPLEMENTO_EQUI;CD_BAIRRO;NM_BAIRRO;QUADRICULA_BQ;CD_REGIONAL;NM_REGIONAL;LAT_SIRGAS;LON_SIRGAS;FUNCIONAMENTO_MANHA_EQUI;FUNCIONAMENTO_TARDE_EQUI;FUNCIONAMENTO_NOITE_EQUI;FUNCIONAMENTO_24HRS_EQUI;TELEFONE_EQUI;RAMAL_EQUI;EMAIL_EQUI;SITE_EQUI;FAX_EQUI
6427;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;BIGORRILHO;Bigorrilho;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;C020;AL. PRINC. IZABEL;;;1331;;11;BIGORRILHO;J11;1;Matriz;-254.329.327.428.048;-492.900.293.554.363;0;0;0;0;3029-3907;;;www.sgaf.org.br;
6428;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;BOQUEIR«O - 29¶;29¶;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S633;R. CARLOS DE LAET;;;6071;;56;BOQUEIR«O;T17;6;Boqueir∆o;-255.148.605.876.111;-492.266.970.738.326;0;0;0;0;3286-2544;;;www.29ieq.com.br;
6429;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;BOQUEIR«O;Boqueir∆o;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S635;R. BARTOLOMEU LOURENÄO DE GUSM«O;;;3097;;56;BOQUEIR«O;T17;6;Boqueir∆o;-254.964.978.836.503;-492.342.851.013.515;0;0;0;0;;;;www.sgaf.org.br;
6430;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;SANTA FELICIDADE;Sta Felicidade;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;N659E;R. JÈLIO RAYMUNDO;;;99;;61;BUTIATUVINHA;F5;5;Santa Felicidade;-253.940.947.294.143;-493.475.342.736.483;0;0;0;0;3082-8317;;;www.ieqsantafelicidade.com.br/crbst_8.html;
6431;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CABRAL;Cabral;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;C102;AV. PARANµ;;;376;;16;CABRAL;H14;1;Matriz;-254.076.983.091.179;-492.533.848.819.296;0;0;0;0;3252-2550;;;www.sgaf.org.br;
6432;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAIUµ;Caiu†;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W779;R. LODOVICO KAMINSKI;;;3140;;75;CIDADE INDUSTRIAL;;9;CIC;-254.829.961.038.425;-493.512.943.693.254;0;0;0;0;;;;www.sgaf.org.br;
6433;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAJURÈ;Cajur£;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S935G;R. GENEROSO DO NASCIMENTO TEIXEIRA FILHO;;;214;;21;CAJURU;M20;4;Cajuru;-254.558.243.400.152;-492.017.002.602.836;0;0;0;0;;;;www.sgaf.org.br;
6434;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAJURÈ;Cajur£;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S979;R. TUN÷SIA;;;293;;21;CAJURU;N19;4;Cajuru;-254.649.180.896.239;-492.006.041.552.926;0;0;0;0;;;;www.sgaf.org.br;
6435;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAJURÈ;Cajur£;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S906;R. IRM«O LUIZ VICENTE;;;173;;21;CAJURU;L17;4;Cajuru;-254.456.452.812.988;-492.286.852.522.399;0;0;0;0;;;;www.sgaf.org.br;
6436;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAJURÈ - 73¶;73¶;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S961H;R. PROFA. S‚NIA MARIA COIMBRA KENSKI;;;132;;21;CAJURU;O20;4;Cajuru;-25.475.257.414.831;-491.986.364.339.795;0;0;0;0;3261-2770;;;www.sgaf.org.br;
6437;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAJURÈ - JARDIM ACR‡POLES;Cajur£-Jd. Acr¢poles;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S963M;R. PE. ESTANISLAU CEBULA;;;367;;21;CAJURU;O20;4;Cajuru;-254.717.194.665.935;-491.933.692.472.703;0;0;0;0;3226-0660;;;www.sgaf.org.br;
6438;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAMPO COMPRIDO - ECOVILLE;Campo Comprido-Ecoville;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W761;R. JO«O DEMBINSKI;;;172;;75;CIDADE INDUSTRIAL;L4;9;CIC;-254.506.915.027.532;-493.511.494.509.722;0;0;0;0;3373 4748;;;www.ieq.com.br/website;
6439;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;JARDIM DOM BOSCO;Jd. Dom Bosco;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W331A;R. TEN. CEL. ARLINDO C∂NDIDO MOLINA;;;172;;71;CAMPO DE SANTANA;Zb7;7;Pinheirinho;-255.864.240.464.394;-49.319.430.534.418;0;0;0;0;3265-3752;;;www.sgaf.org.br;
6440;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;CAMPO DE SANTANA - TEMPLO DAS PROMESSAS;Campo de Santana-Templo das Promessas;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W355A;R. JOANA RONCAGLIO BERTOLDI;;;1200;;71;CAMPO DE SANTANA;Zc5;7;Pinheirinho;-255.932.387.974.848;-493.344.950.037.851;0;0;0;0;;;;www.sgaf.org.br;
6441;;18;RELIGI«O;28;Igreja;5;Cat¢lica - Rito Latino;11;Particular;CRISTO REDENTOR;Cristo Redentor;129;Arquidiocese de Curitiba;N032;R. JACAREZINHO;;;1717;Transversal a Rua MamorÇ.;31;VISTA ALEGRE;;5;Santa Felicidade;-254.153.071.895.621;-492.903.001.414.432;0;0;0;0;;;lia@arquidiocesecwb.org.br;;
6442;;18;RELIGI«O;28;Igreja;5;Cat¢lica - Rito Latino;11;Particular;MARIA M«E DA IGREJA;Maria M∆e da Igreja;129;Arquidiocese de Curitiba;E355;R. GAST«O LUIZ CRULS;;;2235;;36;BAIRRO ALTO;I20;3;Boa Vista;-254.107.385.573.332;-492.003.506.914.275;0;0;0;0;;;lia@arquidiocesecwb.org.br;;
6443;;20;SAÈDE;30;Hospital;3;Geral;11;Particular;ANIMA BELLA;Anima Bella;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);C012;R. XV DE NOVEMBRO;;;2913;;5;ALTO DA RUA XV;I14;1;Matriz;-25.427.105.176.926;-49.245.779.185.936;1;1;1;0;32620622;;mabella@uol.com.br;;
6444;;20;SAÈDE;30;Hospital;3;Geral;11;Particular;CAO;Cao;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);C250;AV. SETE DE SETEMBRO;;;6700;;29;SEMINµRIO;K10;5;Santa Felicidade;-254.509.250.242.968;-493.021.277.631.578;1;1;1;0;3342-4040;;;;
6445;;20;SAÈDE;30;Hospital;6;Dia;11;Particular;CEOPAR;Ceopar;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);W014;AV. VICENTE MACHADO;;;2439;;29;SEMINµRIO;;5;Santa Felicidade;-254.424.823.432.031;-49.299.149.175.557;1;1;1;0;3343-4502;;;;
6447;;20;SAÈDE;30;Hospital;6;Dia;11;Particular;PLµSTICA;Pl†stica;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);W022E;R. BISPO D. JOSê;;;2505;;29;SEMINµRIO;K10;5;Santa Felicidade;-254.466.106.844.799;-492.963.864.615.572;1;1;1;0;3343-7050;;;;3343-7050
6448;;20;SAÈDE;30;Hospital;6;Dia;11;Particular;DAY;Day;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);E028;R. DIAS DA ROCHA FILHO;;;1399;;5;ALTO DA RUA XV;I14;1;Matriz;-254.262.321.573.868;-492.426.749.068.578;1;1;1;1;3363-4555;;cm.izique@terra.com.br;;3262-9242
6449;;20;SAÈDE;30;Hospital;3;Geral;11;Particular;MURICY LTDA;Muricy Ltda;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);S005;AV. PRES. GETÈLIO VARGAS;;;4089;;28;VILA IZABEL;L10;2;Port∆o;-254.550.871.386.519;-492.975.934.618.034;1;1;1;1;3085-7600;;;;
6450;;20;SAÈDE;30;Hospital;2;Especializado;11;Particular;IGUACÈ;Iguaá£;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);W032;R. C∂NDIDO XAVIER;;;522;Transversal a Av.Iguaáu.;9;AGUA VERDE;K12;2;Port∆o;-25.451.141.282.761;-492.919.681.424.392;1;1;1;1;3015-9972;;;;3015-9971
6451;;20;SAÈDE;30;Hospital;3;Geral;11;Particular;INSTITUTO DE MEDICINA;Instituto de Medicina;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);C039;R. UBALDINO DO AMARAL;;;550;;1;CENTRO;;1;Matriz;-254.258.762.765.703;-492.596.992.580.326;1;1;1;1;3015-6011;;;;
6452;;20;SAÈDE;30;Hospital;2;Especializado;11;Particular;CEMOC;Cemoc;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);S001;AV. SILVA JARDIM;;;3888;;29;SEMINµRIO;K10;5;Santa Felicidade;-254.506.499.104.892;-492.974.254.623.068;1;1;1;1;3075-7000;;;;3075-7001
6454;;8;CULTURA;15;Biblioteca;7;Estaá∆o da Leitura;3;P£blico Municipal;PINHEIRINHO;Leitura do Pinheirinho;118;Fundaá∆o Cultural de Curitiba;C302;AV. WINSTON CHURCHILL;;;0;Esquina com Rua Jo∆o r. Pinheiro. M¢dulo localizado dentro do Terminal do Pinheirinho.;58;CAP«O RASO;T10;7;Pinheirinho;-255.123.351.293.411;-492.954.631.867.224;1;1;0;0;3321-3309;;;;
6455;;8;CULTURA;15;Biblioteca;7;Estaá∆o da Leitura;3;P£blico Municipal;BONDINHO DA LEITURA;Bondinho da Leitura;118;Fundaá∆o Cultural de Curitiba;C012;R. XV DE NOVEMBRO;;;0;Esquina com a Rua êbano Pereira.;1;CENTRO;J14;1;Matriz;-254.318.504.087.077;-492.735.488.245.075;1;1;0;0;3321-3370;;;;
6472;;20;SAÈDE;30;Hospital;2;Especializado;11;Particular;IPO;Ipo;154;CNES - Cadastro Nacional de Estabelecimento de Sa£de (DATASUS);C300;AV. REPÈBLICA ARGENTINA;;;2069;;9;AGUA VERDE;K12;2;Port∆o;-254.648.132.531.635;-492.910.048.277.274;1;1;1;0;3314-1500;;;;
6475;;12;ESPORTE;13;Unidade Desportiva;7;Academia ao Ar Livre;3;P£blico Municipal;PARQUE CAMBU÷;Parque Cambu°;116;Secretaria Municipal de Esporte e Lazer;W601;R. CARLOS KLEMTZ;;;1989;Esquina com a Rua Adorides de Jesus Cruz Camargo.;42;FAZENDINHA;O6;2;Port∆o;-25.478.434.616.423;-493.294.422.172.993;0;0;0;1;3350-3741;3741;smelj@smelj.curitiba.pr.gov.br;www.curitiba.pr.gov.br;3333-9494
6476;;12;ESPORTE;13;Unidade Desportiva;7;Academia ao Ar Livre;3;P£blico Municipal;PRAÄA PAROLIN;Praáa Parolin;116;Secretaria Municipal de Esporte e Lazer;C003;R. BRIG. FRANCO;;;0;Transversal a Rua Francisco Parolin.;25;PAROLIN;;2;Port∆o;-254.659.964.976.352;-492.645.882.595.786;0;0;0;1;3350-3741;3741;smelj@smelj.curitiba.pr.gov.br;www.curitiba.pr.gov.br;3333-9494
6477;;12;ESPORTE;13;Unidade Desportiva;7;Academia ao Ar Livre;3;P£blico Municipal;PRAÄA SEM DENOMINAÄ«O (CIC);Praáa Sem Denominaá∆o;116;Secretaria Municipal de Esporte e Lazer;W137;R. PEDRO GUSSO;;;3095;Esquina com a Rua Paulo CÇzar de Ara£jo Kalil;75;CIDADE INDUSTRIAL;;9;CIC;-255.062.893.860.624;-493.215.532.902.606;1;1;1;1;;;;;
6490;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;SANTA C∂NDICA - 50¶;50¶;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;N120K;R. ENG. LUIZ AUGUSTO LE«O FONSECA;;;238;;53;SANTA C∂NDIDA;D16;3;Boa Vista;-25.377.313.213.637;-492.400.057.860.787;0;0;0;0;3356-0274;;;www.50ieq.com.br;
6491;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;S«O BRAZ;S∆o Braz;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;N842A;R. GENAURO FERREIRA DE ALMEIDA;;;20;;60;S«O BRAZ;I5;5;Santa Felicidade;-254.180.964.708.666;-493.433.473.637.814;0;0;0;0;;;;www.quadrangularsaobraz.com.br;
6530;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;S«O MIGUEL;S∆o Miguel;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W652;R. MARIA MAZUROSKI;;;473;;75;CIDADE INDUSTRIAL;P5;9;CIC;-254.831.451.818.531;-493.445.842.910.802;0;0;0;0;;;;www.sgaf.org.br;
6531;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;BAIRRO NOVO IV;Bairro Novo IV;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S470;R. AGENOR ANT‚NIO RODRIGUES;;;597;;65;S÷TIO CERCADO;;8;Bairro Novo;-255.394.060.912.144;-492.630.221.872.209;0;0;0;0;;;;www.sgaf.org.br;
6532;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;S÷TIO CERCADO - BAIRRO NOVO B;Bairro Novo B;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S471;R. LUPION‡POLIS;;;984;;65;S÷TIO CERCADO;;8;Bairro Novo;-255.463.564.028.377;-492.699.415.282.147;0;0;0;0;3289-4600;;;www.sgaf.org.br;
6533;;27;GOVERNO MUNICIPAL;126;Rua da Cidadania;1;Rua da Cidadania;3;P£blico Municipal;BAIRRO NOVO;Bairro Novo;126;Secretaria do Governo Municipal;S442L;R. TIJUCAS DO SUL;;;1700;;65;S÷TIO CERCADO;W13;8;Bairro Novo;-255.451.498.419.173;-492.659.455.960.527;0;0;0;0;;;;;
6550;;8;CULTURA;15;Biblioteca;8;Itinerante;3;P£blico Municipal;BIBLIOPARQUE;Biblioparque;118;Fundaá∆o Cultural de Curitiba;N840;R. BATISTA GANZ;;;453;;46;SANTO INµCIO;J8;5;Santa Felicidade;-25.428.917.932.374;-493.156.117.995.071;1;1;0;0;;;;;
6610;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;TATUQUARA;Tatuquara;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S313A;R. JO«O AMADEU PEDRO BOM;;;778;Entre as Ruas Doutor Jo∆o Kracik Neto e Leonor Negrello Baldan.;74;TATUQUARA;;7;Pinheirinho;-255.504.367.689.791;-493.003.638.428.949;0;0;0;0;;;;www.sgaf.org.br;
6611;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;S÷TIO CERCADO;S°tio Cercado;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;S476O;R. SEZINANDO TEIXEIRA OLIVEIRA;;;229;;65;S÷TIO CERCADO;X15;8;Bairro Novo;-255.557.521.030.662;-492.673.174.040.065;0;0;0;0;;;;www.sgaf.org.br;
6612;;18;RELIGI«O;28;Igreja;6;EvangÇlica Quadrangular;11;Particular;MORADIA DOS EVANGêLICOS;Moradia dos EvangÇlicos;138;Secretaria Geral de Administraá∆o e Finanáas - quadrangular;W314B;R. ENETTE DUBARD;;;1350;;74;TATUQUARA;X5;7;Pinheirinho;-255.714.564.443.911;-493.385.865.267.394;0;0;0;0;;;;www.sgaf.org.br;
6613;;18;RELIGI«O;28;Igreja;7;EvangÇlica Batista Nacional;11;Particular;BOA VISTA;Nacional Boa Vista;151;Convená∆o Batista Nacional;N102;R. JOVINO DO ROSµRIO;;;1069;;34;BOA VISTA;E16;3;Boa Vista;-253.927.716.173.004;-49.241.541.795.403;0;0;0;0;3352-4371;;;www.cbn.org.br;
6615;;18;RELIGI«O;28;Igreja;7;EvangÇlica Batista Nacional;11;Particular;CAJURU;Nacional Cajuru;151;Convená∆o Batista Nacional;S957F;R. TEN. JOSê RIBAS KENDRICK;;;3;;21;CAJURU;O19;4;Cajuru;-254.750.447.283.509;-492.028.542.620.268;0;0;0;0;3226-4242;;;www.ibnc.org.br;
6617;;18;RELIGI«O;28;Igreja;7;EvangÇlica Batista Nacional;11;Particular;NOVO MUNDO;Nacional Novo Mundo;151;Convená∆o Batista Nacional;W133;R. JO«O BONAT;;;895;;41;NOVO MUNDO;Q10;2;Port∆o;-254.943.679.346.786;-49.303.182.618.565;0;0;0;0;3029-1684;;;www.cbn.org.br;
3898;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;DOM BOSCO (EAD da UNISEB) - Campus Mercàs;Dom Bosco - Mercàs;170;;N616;AV. MANOEL RIBAS;;;2181;Entrada tambÇm pela Rua Paulo Martins;12;MERC“S;I10;1;Matriz;-254.163.228.514.164;-492.961.334.509.583;1;1;1;0;3218-5550;;faculdademerces@dombosco.com.br;http://dombosco.sebsa.com.br/faculdade/index.php;
3899;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;SPEI - Campus Torres;SPEI - Campus Torres;170;;S885;R. AUGUSTO ZIBARTH;;;695;;37;UBERABA;Q18;4;Cajuru;-254.904.648.265.089;-492.148.757.313.998;1;1;1;0;3364-4579;;;www.spei.br;3364-4579
3901;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;ESTUDOS SOCIAIS DO PARANµ - FESPPR;FESPPR;169;;C035;R. GEN. CARNEIRO;;;216;Terreo;1;CENTRO;J13;1;Matriz;-254.247.767.634.088;-492.625.640.259.481;1;1;1;0;3028-6500;;fesp@fesppr.br;www.fesppr.br;3028-6581
3903;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;11;Particular;TUIUTI DO PARANµ - UTP - Campus Prof. Sydnei Lima Santos (Barigui);Tuiuti - Campus Barigui;170;;N826E;R. SYDNEI ANT‚NIO RANGEL SANTOS;;;238;;46;SANTO INµCIO;;5;Santa Felicidade;-254.237.346.895.335;-493.179.642.778.424;1;1;1;0;3331-7760;;;www.utp.br;
3906;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;11;Particular;TUIUTI DO PARANµ - UTP - Campus Mossunguà;Tuiuti - Campus Mossunguà;170;;N933;R. JOSê NICCO;;;179;;45;MOSSUNGU“;J6;5;Santa Felicidade;-254.330.241.807.324;-493.334.068.256.734;1;1;1;0;3331-8032;;ecao.facjur@utp.br;www.utp.br;3331-8019
3910;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;ANCHIETA DE ENSINO SUPERIOR - FAESP;FAESP;169;;W137;R. PEDRO GUSSO;;;4150;;75;CIDADE INDUSTRIAL;S7;9;CIC;-255.112.426.108.433;-493.279.012.420.683;1;1;1;0;3346-4548;;faesp@faesppr.edu.br;www.faesppr.edu.br;3346-4548
3913;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;EXPOENTE - UNIEXP;Uniexp;169;;N106;R. CARLOS DE CAMPOS;;;1090;;34;BOA VISTA;F15;3;Boa Vista;-253.918.223.974.762;-492.429.682.483.742;1;1;1;0;3312-4100;;gstraube@expoente.com.br;www.expoente.com.br;3312-4101
3915;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;OPET - Campus Rebouáas;OPET - Rebouáas;170;;S005;AV. PRES. GETÈLIO VARGAS;;;892;Pr¢ximo ao Shopping Estaá∆o.;8;REBOUÄAS;L13;1;Matriz;-254.404.173.336.898;-492.682.897.807.524;1;1;1;0;3028--2248;;opet@opet.com.br;www.opet.com.br;3028--2248
3917;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;TEOL‡GICA BATISTA DO PARANµ - FTBP;FTBP;169;;S001;AV. SILVA JARDIM;;;1859;;9;AGUA VERDE;L12;2;Port∆o;-254.440.546.136.205;-492.783.187.255.737;1;1;1;0;3024-8142;;ftbp@ftbp.com.br;www.ftbp.com.br;3024-8142
3919;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;1;P£blico Federal;FEDERAL DO PARANµ - UFPR - Setor de Ciàncias Sociais Aplicadas;UFPR - Ciàncias Sociais;170;;S050F;AV. PREF. LOTHµRIO MEISSNER;;;3400;;7;JARDIM BOT∂NICO;;1;Matriz;-254.448.237.497.653;-492.382.305.599.226;1;1;1;0;3360-4344;;sociaisaplicadas@ufpr.br;www.sociais.ufpr.br;3360-4471
3921;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;1;P£blico Federal;UNIVERSIDADE FEDERAL DO PARANµ - Comunicaá∆o Social - Campus Juvevà - UFPR;UFPR - Campus Juveve, Comunicaá∆o Social;170;;E021;R. BOM JESUS;;;650;;15;JUVEV“;H14;1;Matriz;-254.139.944.072.166;-492.527.935.917.246;1;1;1;0;3313-2025;;;;3352-2527
3922;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;1;P£blico Federal;UNIVERSIDADE FEDERAL DO PARANµ - Campus de Artes e M£sica - UFPR;UFPR - Campus de Artes e Musica;170;;W003F;R. CEL. DULC÷DIO;;;638;;10;BATEL;K11;1;Matriz;-254.393.478.171.395;-492.834.377.241.887;1;1;1;0;3222-6856;;;;3222-6568
3924;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;MACHADO DE ASSIS - FAMA - Campus Cap∆o Raso;FAMA - Cap∆o Raso;161;;W149;R. PROF. WALDIR DE JESUS;;;99;Planta Cap∆o Raso.;58;CAP«O RASO;;7;Pinheirinho;-255.060.564.155.846;-492.970.003.950.511;1;1;1;0;3015-0954;;;www.sema.edu.br;
3926;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;DOM BOSCO - Campus Marumby;DOM BOSCO - Campus Marumby;169;;S227;AV. PRES. WENCESLAU BRAZ;;;1172;;26;GUA÷RA;O13;2;Port∆o;-254.720.766.110.662;-492.658.090.513.997;1;1;1;0;(41) 3218-5550;;acad-faculdade@dombosco.com.br;http://dombosco.sebsa.com.br/faculdade/index.php;(41) 3218-5550
3930;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;11;Particular;UNINTER - FACINTER / FATEC INTERNACIONAL - Campus Garcez;FACINTER - Garcez;159;;C012J;AV. LUIZ XAVIER;;;103;Campus Garcez;1;CENTRO;;1;Matriz;-254.325.385.636.615;-492.744.897.885.245;1;1;1;0;0800- 702-0500;;;www.grupouninter.com.br;
3931;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;INTEGRADAS SANTA CRUZ DE CURITIBA - FARESC - Unidade Mansur;FARESC - Mansur;165;;W135;R. AFFIFE MANSUR;;;565;;41;NOVO MUNDO;Q9;2;Port∆o;-254.958.298.763.322;-493.029.898.927.824;1;1;1;0;30524400;;;www.santacruz.br;
3933;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;TECNOLOGIA TUPY CURITIBA - FTT;FTT;169;;C888;ROD. BR-116;;;18805;Km 106,5;66;PINHEIRINHO;R10;7;Pinheirinho;-255.169.902.021.809;-492.906.478.592.994;1;1;1;0;3296-0132;;ETTPR@SOCIESC.ORG.BR;www.sociesc.org.br/pt/ftt-curitiba/;3296-0132
3935;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;PEQUENO PR÷NCIPE - FPP;FPP;169;;S003;AV. IGUAÄÈ;;;333;;8;REBOUÄAS;K13;1;Matriz;-254.410.078.494.703;-492.649.403.363.004;1;1;1;0;3310-1500;;adrianne.rauli@fpp.edu.br;www.faculdadespequenoprincipe.edu.br;3310-1503
3937;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;TECNOLOGIA - INSTITUTO POLITêCNICO DO PARANµ;Instituto PolitÇcnico;165;;C011M;R. SEN. ALENCAR GUIMAR«ES;;;90;;1;CENTRO;K12;1;Matriz;-254.341.586.836.073;-492.748.264.570.978;1;1;1;0;3281-8770;;ipp@aena.br;;
3939;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;INTEGRADAS CAMÂES - FICA - Sede S∆o Francisco;FICA - S∆o Francisco;169;;C018N;AV. JAIME REIS;;;531;N£mero: 531A;2;S«O FRANCISCO;I11;1;Matriz;-25.425.397.868.622;-492.785.087.605.566;1;1;1;0;3082-6084;;secretaria@camoes.edu.br;www.camoes.edu.br;(41)3233-8805
3940;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;TECNOLOGIA DE CURITIBA - FATEC;FATEC;169;;W109;R. ITACOLOMI;;;450;;27;PORT«O;M10;2;Port∆o;-254.792.138.602.636;-492.966.215.341.257;1;1;1;0;3246-7722;;vera.adib@fatecpr.edu.br;www.fatecpr.edu.br;3248-0246
3942;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;TECNOLOGIA HERRERO (FATEC);Faculdade Herrero - FATEC;169;;C300G;R. µLVARO ANDRADE;;;322;322/54;27;PORT«O;O10;2;Port∆o;-254.742.715.140.819;-492.913.040.604.898;1;1;1;0;3026-8411;;herrero@herrero.com.br;www.herrero.com.br;3026-8411
3944;;11;EDUCAÄ«O;24;Universidade;2;Educaá∆o Superior;11;Particular;UNINTER - FACINTER / FATEC INTERNACIONAL - Campus Tiradentes;UNINTER - Tiradentes;169;;C016;R. SALDANHA MARINHO;;;131;;1;CENTRO;J12;1;Matriz;-254.294.283.044.347;-492.734.746.067.225;1;1;1;0;21025944;;pi@grupouninter.com.br;www.grupouninter.com.br;2102 7941
3946;;11;EDUCAÄ«O;85;Faculdade;1;Educaá∆o superior;11;Particular;MODELO - FACIMOD;FACIMOD;169;;S954;R. ENG. BENEDITO MµRIO DA SILVA;;;95;TÇrreo;21;CAJURU;O18;4;Cajuru;-254.705.215.440.159;-492.108.370.021.363;1;1;1;0;3226-4545;;fabrizzio@modelo.edu.br;www.modelo.edu.br;3226-4545
7582;;11;EDUCAÄ«O;22;Escola;1;Ensino Fundamental;11;Particular;LE CRISTO;Le Cristo;155;;N764;R. BRAS÷LIO CUMAN;;;1757;Transversal a Rua JosÇ Paulo de Oliveira.;61;BUTIATUVINHA;;5;Santa Felicidade;-254.077.474.484.737;-493.671.994.539.596;1;1;0;0;3374-1065;;;;
